tokenized text,tokenized title,citation_count,avg sentence len,punctuation count,fake
saturday 15 april 2017 death toll mount after bomb blast on aleppo evacue bu convoy bomb blast hit bu convoy wait to enter aleppo on saturday kill at least 100 and wound hundr more after an evacu deal between syria war side halt and strand thousand at two transit point on the citi outskirt imag post by the outlet show bodi lie next to char buse with their window blown out and flame vehicl belch out thick black smoke britishbas monitor the syrian observatori for human right count 24 dead and dozen more wound the blast hit buse in the rashidin area on aleppo outskirt which had been wait to cross from rebelheld territori into the governmentcontrol citi itself carri peopl evacu from two shiit villag on friday the resid alongsid hundr of progovern fighter had left the two rebelbesieg villag in northwest idlib provinc under deal where in exchang hundr of sunni insurg and their famili move out of governmentbesieg area near damascu but delay in the agreement had left all those evacu stuck at two transit point on aleppo outskirt sinc late on friday resid of alfoua and kefraya the shiit villag were wait in the rashidin area the rebel and resid of madaya near damascu were wait at the governmentheld ramousah bu garag few mile away they were to be transport to idlib provinc which the arm opposit control the agreement is one of sever over recent month that ha seen presid bashar alassad govern take back control of area long besieg by hi forc and their alli the observatori said the delay wa caus by the fact that rebel from zabadani anoth town near damascu includ in the deal had not yet been grant safe passag out proopposit activist said insurg blame the delay partli on the fact that smaller number of progovern fighter had left the shiit villag than wa agre earlier on saturday at the transit point where the buse from alfoua and kefraya were wait one resid said he wa not yet sure where he would live after aleppo ill see what the rest of the group is do if there are ani prepar my hous land and belong are all in alfoua mehdi tahhan said we had no choic madaya resid speak from the bu garag insid aleppo said peopl had been wait there sinc late on friday and were not be allow to leav there no drink water or food the bu garag is small so there not much space to move around ahm 24 said were sad and angri about what ha happen he said mani peopl felt that they had been forc to leav he said there wa no other choic in the end we were besieg insid small area in madaya syria opposit say the evacu deal which includ area of aleppo and district in the citi of hom amount to forc displac of assad oppon from syria main urban center in the west of the countri the agreement are also caus demograph chang they say becaus those who are displac are mostli sunni muslim syria popul is mostli sunni assad is from the alawit religi minor often consid an offshoot of shiit islam he ha been back militarili by russia and by shiit fighter from iran and the lebanes hezbollah group in syria sixyearold conflict assad ha the militari advantag over rebel in the west thank to russia intervent in 2015 although the insurg are still fight back and have made gain in some area,death toll mount after bomb blast on aleppo evacue bu convoy,0,21.428571428571427,0,1
date of public april 2017 at least 19 peopl were kill near the syrian capit on tuesday includ six children just hour after suspect chemic ga attack left dozen dead in the khan sheikhun tag syria damascu rebel douma ghouta airstrik at least 19 civilian were kill in heavi aerial bombard of sever oppositionheld town east of the syrian capit on tuesday monitor group said six children were among the dead in eastern ghouta the largest rebel bastion near damascu the syrian observatori for human right confirm `` it wa seri of airstrik throughout the day and the death toll may still rise '' the britainbas group ad civilian had die in jisreen kafr batna and the largest of the town in eastern ghouta douma half dozen wound children were seen sit on the floor of makeshift clinic cake in dust and blood as they await treatment an afp photograph in douma report fourteen of the victim die in airstrik on an area between the oppositionheld town of hammuriyah and saqba anoth afp photograph in saqba reportedli saw resid scrambl over rubbl and through cloud of dust toss debri asid as they search for sign of life the observatori said tuesday bombard brought to 49 the number kill in eastern ghouta in two day of attack `` there ha been fierc artilleri shell and airstrik sinc yesterday and 165 peopl total have been wound '' observatori chief rami abdel rahman said eastern ghouta ha been under devast govern sieg sinc 2012 and is target regularli by air strike and artilleri it is the last remain opposit stronghold near damascu where string of local `` reconcili deal '' have seen villag and town brought back under the control of presid bashar alassad govern hundr of peopl were kill in eastern ghouta in chemic weapon strike allegedli carri out by govern troop in august 2013. on tuesday at least 58 peopl were kill in suspect chemic attack on the northwestern syrian town of khan sheikhun accord to the observatori dozen more suffer respiratori problem and symptom includ vomit faint and foam at the mouth the monitor and doctor at the scene said more than 320000 peopl have been kill and million displac sinc syria war start in 2011 with the brutal repress of antigovern protest,shell of rebel bastion near syrian capit kill 19,3,24.125,0,1
air raid kill 11 civilian in east syria monitor afp friday 15 jul 2016 `` at least 11 civilian among them four women and four children were kill in syrian or russian air raid on the alboulil region that is control by the islam state group in the eastern provinc of deir ezzor '' the britainbas monitor said the area is some 30 kilometr 18 mile southeast of the provinci capit deir ezzor citi which ha been larg under is control sinc 2013. syria state news agenc sana report that govern aircraft destroy `` two site contain weapon and militari equip of the daesh is terrorist '' southeast of deir ezzor is ha been tri to take the entir provinc where part of the capit and the militari airport are still under the control of govern forc on thursday the jihadist group said it had shot down regim mig warplan south of the provinci capit kill it pilot it said the jet had attack sever villag befor be target and crash the observatori which reli on network of sourc insid syria for it inform said the plane down on thursday wa the fourth shot down by is sinc april,air raid kill 11 civilian in east syria monitor,2,28.714285714285715,0,1
09022016 eight civilian kill 14 injur in terrorist bomb in damascu terrorist car bomb rock masaken barzeh neighborhood in damascu citi on tuesday claim eight and injur 14 citizen accord to almanar report terrorist car bomb rock masaken barzeh neighborhood in damascu citi on tuesday claim eight and injur 14 citizen accord to almanar report sana news agenc mention that the attack took place near fruit and veget market in the area and caus materi damag to the nearbi build of the gener establish for mill,eight civilian kill 14 injur in terrorist bomb in damascu,0,18.0,0,0
rebel fire kill aleppo schoolchildren state media afp thursday 27 oct 2016 at least three children were kill and 14 injur in rebel rocket attack on school in the governmentheld west of aleppo citi on thursday syrian state media said monitor group said child wa also among at least eight peopl kill in govern shell on the rebelheld town of douma outsid damascu `` three children were kill and 14 student were injur in terrorist rocket attack on the nation school in the shahba neighbourhood of aleppo '' state news agenc sana report the neighbourhood is in the western outskirt of the citi which ha been roughli divid sinc mid2012 when rebel seiz it eastern half rebel regularli fire crude homemad rocket into the west of the citi often kill civilian govern forc back by alli russia have wage an aerial and ground assault sinc late septemb to recaptur eastern aleppo kill hundr of civilian and destroy infrastructur includ hospit the death came day after the un children agenc unicef said 22 children had been kill along with six teacher in air strike on school in rebelheld idlib provinc the strike carri out by either russian or syrian warplan accord to the syrian observatori for human right hit the villag of hass prompt outrag from unicef director anthoni lake `` thi is tragedi it is an outrag and if deliber it is war crime '' he said ad that the school complex had been hit repeatedli outsid damascu meanwhil at least eight peopl were kill on thursday in govern shell on douma in the rebelheld eastern ghouta region the britishbas observatori said douma is regularli target by govern fire and in recent month regim forc have wage an offens in the area which ha also been under sieg sinc 2013. more than 300000 peopl have been kill in syria sinc the conflict began in march 2011 with antigovern protest,rebel fire kill aleppo schoolchildren state media,2,23.214285714285715,0,0
mon jun 20 2016 daesh on the run from area in raqqa provinc 30 terrorist kill the syrian armi troop antiterror offens in western raqqa inflict major loss on the isil and forc the terrorist group to pull forc back from two more key region and led to kill and injur dozen terrorist and mercenari especi from uzbek nation the syrian soldier advanc significantli against the isil in al habari oilfield which end in the kill or wound of sever milit fna report also syrian alli forc captur rajm al sheikh region in sothern side of al rasafeh after hour of continu heavi clash with the daesh terrorist which claim the live of at least 30 milit and seizur of larg amount of their ammunit and militari equip daesh on the run from more area in raqqa provinc 30 terrorist kill report said earlier today that the syrian fighter jet in largescal antiisil oper target ten of isil posit across the town of al tabaqa inflict major casualti on the milit the isil stronghold in neighborhood were massiv bomb by the syrian fighter jet dozen of isil terrorist includ sever one with uzbek nation were kill and mani more were wound in the air attack also sana report that the armi foil isi attack on militari posit in raqqa western countrysid armi unit in cooper with popular defens group clash last night with terrorist group affili to isi terrorist organ that attack militari posit in anbaj and zakiyeh deir hafer crossroad on atherya altabqa road in the western countrysid of raqq provinc militari sourc told sana the clash end with thwart the attack in addit to kill and injur score of terrorist and destroy number of their vehicl arm and ammunit kurdish news media `` kdk news '' report that syrian armi unit take isi weapon depot in southwest of raqqa 12,daesh on the run from area in raqqa provinc 30 terrorist kill,1,26.25,0,0
publish june 20 2016 at least 23 daesh member were kill sunday in northern syria in turkish arm forc tsk and u.s.l coalit oper secur sourc said turkish artilleri and coalit jet hit 33 weapon emplac includ katyusha rocket which were reportedli prepar to attack turkey secur sourc said on monday on the condit of anonym due to restrict on speak with the media dure sunday oper 23 daesh terrorist were kill and three build one defens posit and an antitank rocket launcher were destroy in northern syria the sourc said the southeastern provinc of kili ha face spate of crossbord rocket attack from daesh in recent month kili ha been under indiscrimin rocket attack from neighbor syria sinc midjanuari twenti peopl in kili have been kill and almost 70 other wound by rocket that fell in the citi syrian arab forc have also taken territori formerli held by daesh in bid to captur strateg hub link the terrorist group with the turkish border the peopl protect unit ypg domin syrian democrat forc sdf have seiz kilomet of territori to the northeast of the northern citi of manbij plu kilomet to the south the pentagon said on june 9. recogn daesh as terrorist organ on oct. 10 2013 in an offici declar turkey continu to fight daesh both with militari precaut along the syrian border and with extens investig in the countri to cut off suppli and recruit rout,23 terrorist kill in n. syria after turkish artilleri coalit jet pound daesh target daili sabah,0,24.6,0,0
saturday 03 decemb 2016 17:53 steifo regim alli onslaught on aleppo fail to achiev it object vicepresid of the syrian coalit abdul ahad steifo said that the ongo brutal assault on aleppo by the assad regim russia and the iranian militia ha so far fail to achiev it object to retak the entir citi in spite of the genocid crime be commit against civilian aleppo ha seen the gravest war crime sinc world war ii steifo said ad that the regim russia and iran have not achiev their object in aleppo russia is now seek to get of the troubl it brought upon itself in syria aleppo and it countrysid have been subject to feroci onslaught by the assad regim and russian forc sinc novemb 15. over 750 peopl mostli women and children have so far been kill and thousand more injur in the ongo bomb campaign on the citi and it countrysid steifo stress the urgent need for the resumpt of the polit process through negoti in geneva and the enforc of un resolut especi the humanitarian provis that call for an end to the bomb lift the sieg the deliveri of aid to civilian in need and the releas of detaine sourc syrian coalit media offic twitter,steifo regim alli onslaught on aleppo fail to achiev it object,0,26.25,0,0
14052016 syria five civilian kill in terrorist car bomb attack in qamishli citi five civilian were kill and number of other were injur in terrorist car bomb attack in qamishli citi in the northeastern hasaka provinc five civilian were kill and number of other were injur in terrorist car bomb attack in qamishli citi in the northeastern hasaka provinc sourc at hasaka polic command told sana report that suicid terrorist drive car pack with larg quantiti of explos blew himself up at alhilaliyeh roundabout in central qamishli citi report confirm that five civilian were kill and mani other were injur said the sourc note that the death toll is like to rise as some of the injur are in critic condit the bomb caus huge materi damag to some shop hous and car in the area,syria five civilian kill in terrorist car bomb attack in qamishli citi,0,20.571428571428573,0,0
wednesday 26 octob 2016 26 peopl kill in russian assad regim airstrik on school public market in rural idlib airstrik by the assad regim and russia air forc earlier on wednesday hit school complex and public market in the town of hass in rural idlib kill at least 26 civilian and wound dozen more mostli schoolchildren and teacher highexplos parachuteretard bomb were use in the airstrik launch in joint attack by the assad regim and russian air forc the syrian coalit condemn thi heinou crime against schoolchildren and civilian in statement releas follow the attack the coalit stress that the deliber target of civilian use highexplos weapon is clearli aim at kill as mani peopl as possibl caus mayhem forc civilian to leav their home and forc them to agre to local truce out of the framework of the polit process respons for thi heinou crime lie with the intern commun as world leader and activ member of the unit nation continu to ignor these war crime thu risk further fuel the conflict and undermin all chanc of polit solut the coalit ad the coalit earlier said that the unit nation continu to ignor russia crime and it violat of intern law urg it to make thorough and real reconsider of it posit and perform on syria after the elect of new secretarygener sourc syrian coalit,26 peopl kill in russian assad regim airstrik on school public market in rural idlib,0,29.375,0,1
tuesday 02 august 2016 19:11 syrian coalit demand un action under chapter vii follow regim chlorin attack on saraqib idlib activist said regim forc bomb the town of saraqib in rural idlib with chlorinefil barrel bomb on monday caus over 30 case of asphyxi among civilian the attack were carri out in blatant violat of un secur council resolut 2118 and 2235 ban the use of chemic weapon and toxic substanc in press releas issu earlier on tuesday the syrian coalit call upon the un secur council to shoulder it respons toward stop such attack it stress that urgent measur must be taken under chapter vii of the charter of the unit nation to protect the syrian peopl ani further delay in take firm stanc toward such attack will open the door to more crime and violat by the assad regim the coalit said separ over 12 civilian were kill and dozen injur includ women and children when russian jet raid the villag of abu alduhour in rural idlib on monday five civilian were also kill in similar attack on the villag of tal toughan in rural idlib activist said that the bomb were carri out by russian forc in reveng for the death of five crewmen kill when their helicopt crash near the town of saraqib on monday the syrian coalit emphas the need for the intern commun to assum it respons regard the protect of civilian in accord with intern law il and intern humanitarian law ihl to stop war crime and elimin the constant threat of the use of chemic weapon by the assad regim sourc syrian coalit twitter,syrian coalit demand un action under chapter vii follow regim chlorin attack on saraqib idlib,0,24.90909090909091,0,1
date of public 25 juli 2016 video suspect russian strike hit sever locat in rebelheld part of syria aleppo provinc includ market area in the earli hour of monday morn tag aleppo syria assad russia attack airstrik at least 16 peopl were kill in airstrik and barrel bomb attack on rebelheld part of syria aleppo provinc on monday earli on monday morn multipl air raid believ to be russian kill 10 civilian in the rebelheld atareb town the londonbas syrian observatori for human right said footag show the local civil defenc unit attempt to put out fire in the rubbl of one collaps build as civilian attempt to search for medicin from what seem to be the remain of pharmaci meanwhil six other were kill in govern barrel bomb in the east of the citi the monitor which reli on network of sourc insid syria for it inform said the death toll wa expect to rise becaus of the number of peopl with injuri and still trap under the debri the news follow earlier airstrik on syria aleppo that hit four makeshift hospit and local blood bank sunday bombard kill twodayold babi in the children hospit in besieg eastern neighbourhood of aleppo the independ doctor associ group of syrian doctor that support clinic in the citi said the ida said the four hospit that were hit the children hospit albayan alzahraa and aldaqaq would all be go out of servic `` as result of the escal seri of aerial attack take place against health facil in aleppo by syrian and russian warplan '' the world health organis said syria wa the most danger place for health care worker to oper last year with 135 attack on health facil and worker in 2015. in recent month sever hospit have been damag and medic staff kill in the dens popul eastern neighbourhood of aleppo citi hospit in the eastern maadi neighbourhood wa hit just eight day ago wound some of the staff and patient insid onc an econom hub aleppo ha been divid between rebel and govern control sinc 2012. more than 280000 peopl have been kill sinc syria conflict erupt in 2011 and million have been forc to flee read also,dozen kill in bombard on rebelheld aleppo,1,25.2,0,1
date of public 20 novemb 2017 syrian regim forc have continu bombard of besieg damascu suburb kill more civilian on the sixth consecut day of heavi bomb and prompt un warn tag syria damascu eastern ghouta assad un sohr intens syrian regim bombard on rebelheld eastern ghouta region ha kill eight civilian and wound 25. six day of heavi bomb have kill dozen in the region where rebel group and regim forc are lock in cycl of titfortat attack govern forc have escal their bombard of eastern ghouta an opposit stronghold outsid damascu sinc hardlin rebel group ahrar alsham attack militari base in the area last week sinc tuesday heavi artilleri fire and air strike on eastern ghouta have kill at least 66 civilian includ 13 children accord to the syrian observatori for human right as well as three rescu worker from the syrian civil defenc better known as the white helmet at least 281 peopl have been wound the britainbas monitor said on sunday rebel group meanwhil have fire rocket into damascu neighbourhood kill at least 16 peopl sinc thursday the observatori said the toll includ two peopl kill by rocket fire on sunday eastern ghouta is suppos to be part of `` deescal zone '' under deal between russia iran and turkey aim at reduc the level of violenc presid bashar alassad forc have besieg eastern ghouta sinc 2013 make humanitarian condit in the area where some 400000 peopl live extrem dire on sunday the un coordin for humanitarian and develop affair in syria ali alzaatari call on `` all war side to avoid target civilian '' `` for day there have been daili report about civilian be kill and other be sever wound in addit to warehous hospit and school be put out of servic dure the exchang of shellfir particularli in damascu and eastern ghouta '' zaatari said the syrian conflict began when the baath regim in power sinc 1963 and led by assad respond with militari forc to peac protest demand democrat reform dure the arab spring wave of upris trigger an arm rebellion fuel by mass defect from the syrian armi the brutal tactic pursu mainli by the regim which have includ the use of chemic weapon sieg mass execut and tortur against civilian have led to war crime investig read also,civilian kill in relentless regim bomb of besieg damascu,3,26.0,0,1
date of public octob 2017 the islam state group claim the doubl suicid bomb attack that hit polic station in damascu on monday kill at least 17 peopl tag suicid bomb syria damascu islam state rebel polic station doubl suicid bomb attack hit polic station in syria capit damascu on monday state media said with monitor say at least 17 peopl were kill the syrian interior ministri said on monday that the attack involv two suicid bomber one of whom manag to penetr the polic station in the southern district of midan and reach the first floor befor hi explos deton monitor report third explos involv car bomb outsid the polic station the syrian observatori for human right britainbas monitor group said at least 17 peopl were kill in the attack among them 13 polic offic interior minist moham shaar told report that one of the attack had manag to enter the polic station and reach the first floor of the build state televis show imag of damag from insid the build with black polic uniform shirt cover in dust lie in the rubbl of partial collaps wall manal 28yearold teacher live in midan said she heard at least two blast on monday afternoon `` wa come back from work when heard the sound of an explos it wa around 230 pm didnt know what it wa and then there wa anoth explos few minut later and build shook '' she told afp `` afterward heard gunfir which usual happen to get peopl to move out of the way and clear the road so ambul can get through to retriev the injur '' she ad is claim attack the islam state is group on tuesday claim the attack in statement circul on it social media account the group said three of it fighter arm with gun grenad and explos were involv in the attack in the southern neighbourhood of midan on monday damascu ha also been rock by occasion bomb blast throughout the syrian conflict includ previou attack on midan middleclass residenti and shop district in decemb 2016 three polic offic were wound when sevenyearold girl walk into the neighbourhood polic station wear an explos belt that wa remot deton rebel group have been gradual expel from territori in the capit they onc held though they maintain presenc in hand of posit includ the jobar neighbourhood they also hold territori in the eastern ghouta region outsid the capit and have regularli launch rocket into the citi the syrian conflict began when the baath regim in power sinc 1963 and led by presid bashar alassad respond with militari forc to peac protest demand democrat reform dure the arab spring wave of upris trigger an arm rebellion fuell by mass defect from the syrian armi accord to independ monitor hundr of thousand of civilian have been kill in the war mostli by the regim and it power alli and million have been displac both insid and outsid of syria the brutal tactic pursu mainli by the regim which have includ the use of chemic weapon sieg mass execut and tortur against civilian have led to war crime investig agenc contribut to thi report read also,deadli twin bomb hit damascu polic station,2,27.5,0,0
20 dead in syria barrel bomb attack in aleppo ngo afp monday 16 jun 2014 print tweet syrian regim helicopt on monday drop barrel bomb on an oppositionheld district in northern aleppo citi kill at least 20 peopl includ sever children an ngo said the syrian observatori for human right said 20 peopl were kill and other injur includ some in seriou condit in the attack on the sukkari neighbourhood,20 dead in syria barrel bomb attack in aleppo,0,35.0,0,0
publish februari 23 2015 ten children were among at least 48 peopl kill in syrian villag last week when regim forc execut six famili of rebel fighter monitor group said on saturday tuesday execut took place in the villag of rityan north of second citi aleppo after regim forc enter that day dure an offens aim at cut rebel suppli line to the turkish border the syrian observatori for human right said the britainbas monitor said that villag had discov the bodi when they return to their home after the regim forc withdrew day later five women and 13 rebel from the six famili were among the dead `` the troop and militiamen knew exactli where they live thank to the inform who accompani them '' observatori director rami abdel rahman said `` there wa no resist except in one hous where rebel open fire at troop befor be execut along with hi famili '' he ad activist mamun abu omar said some of the bodi had been mutil syrian regim forc kill 48 alleg rebel in hardatnin villag in aleppo in northern syria accord to statement releas saturday by the syrian revolut gener commiss regim forc kill 48 civilian by shoot or slaughter the victim befor withdraw from the villag friday night the victim includ women and children the massacr wa discov when the rebel complet seiz control of hardatnin villag on saturday accord to the statement the opposit forc freed 150 civilian who were captur at school in the villag field hospit document list of the 48 victim name mustafa sultan local activist in the area confirm the death toll say that regim forc back by hezbollah faction kill the civilian befor their withdraw report releas by group of u.n. expert investig war crime on friday said that `` unthink '' crime continu to occur on daili basi in syria as the conflict approach it fifth year the u.n. commiss of inquiri on syria call for urgent attent to be paid to the shock crime commit by the syrian regim islam state in iraq and the levant milit and other arm opposit group the report said that syrian presid bashar alassad regim `` surrend or starv '' sieg strategi ha left thousand of peopl particularli infant dead over the past four year cite the victim describ the regim strategi as that of `` drain the sea to kill the fish '' the regim ha been use barrel bomb sinc 2012 target crowd area such as bakeri line transport hub apart build market and aid distribut which led to an increas in the number of person with disabl accord to the report the brief seizur of rityan wa part of an abort armi offens launch thi week to tri to encircl the rebelheld east of aleppo and reliev two besieg villag to it north by friday all but one of the villag initi taken by govern forc had been recaptur by the rebel who includ fighter of alqaida affili alnusra front syria ha been grip by violenc sinc the regim launch violent crackdown in respons to antigovern protest in march 2011 trigger conflict that ha left at least 210000 peopl dead and displac almost half of the countri popul accord to the u.n,monitor 10 of 48 peopl execut by forc loyal to regim were children,5,26.095238095238095,0,1
syria air raid on displac person camp kill 12 ngo afp wednesday 18 jun 2014 syrian armi helicopt fire kill 12 peopl eight of them children on wednesday in camp near the jordanian border hous civilian flee the civil war monitor group said seven peopl were also wound in the air raid on the camp near the southern villag of shajara three of them women the syrian observatori for human right said `` the victim were all civilian peopl who had fled the violenc in other part of daraa provinc '' observatori director rami abdel rahman told afp the air raid come amid escal violenc in daraa provinc where rebel have been advanc in recent month accord to activist nearli half of syria popul ha fled their home sinc the upris against presid bashar alassad rule erupt in march 2011. more than three million have found refug abroad but around six million more are displac insid syria with mani live in terribl condit in camp along the border,syria air raid on displac person camp kill 12 ngo region world ahram onlin,1,24.0,0,1
13 civilian kill in regim air raid on northern syria afp wednesday 15 jul 2015 thirteen civilian among them seven children were kill in aerial attack by syria govern wednesday on the northern provinc of aleppo monitor group said `` woman and her three children as well as anoth child were kill when helicopt drop barrel bomb on the villag of taduf '' said the syrian observatori for human right taduf which lie in the northeast of syria aleppo provinc is control by the islam state group in the provinc west `` eight civilian includ three children were kill when regim warplan struck the villag of daret izza '' held by islamist fighter and other rebel `` regim forc are continu to kill civilian through aerial attack with barrel bomb or shell indiffer to the intern resolut on thi matter '' said observatori head rami abdel rahman he said the attack amount to `` war crime and crime against human commit by regim forc on daili basi '' abdel rahman told afp the bomb campaign wa an effort by the regim `` to turn civilian against the opposit faction or against is with the reason that the aerial attack are result of the presenc of fighter insid their town and villag '' the regim ha step up air attack in aleppo provinc in recent day kill at least 57 civilian when it drop `` contain bomb '' on the isheld town of albab at the weekend,13 civilian kill in regim air raid on northern syria,6,39.833333333333336,0,1
coalit air strike turkish armi kill is group milit report reuter sunday 10 jul 2016 ten is group target were hit in the strike which also destroy one build use by the milit as base the agenc said it said turkish armi howitz fire on the milit as they were prepar to open fire on turkey on saturday from the area of baragitah tel ahmar and shabaniy in northern syria turkey and the coalit have carri out regular strike against is group in the area in recent month after rocket attack by the milit on the turkish border town of kili kili just across the frontier from an is groupcontrol region of syria ha been hit by rocket more than 70 time thi year more than 20 peopl have been kill,coalit air strike turkish armi kill is group milit report,0,26.6,0,0
tuesday 26 april 2016 21:41 syrian coalit mourn rescu worker kill by airstrik on rural aleppo secretarygener of the syrian coalit abdul ilah alfahd sent letter of condol to the civil defens corp in aleppo follow the death of five rescu worker in airstrik by the russian and regim forc on center for the group in the town of alatareb on monday we were deepli shock and sadden to hear of the death of five of the finest volunt rescu worker in the civil defens corp in alatareb fahd said he ad that the syrian peopl highli appreci the braveri and the daili heroic deed of the civil defens worker to rescu civilian in the ongo brutal war the assad regim ha wage against our peopl and our countri for over five year on behalf of the syrian coalit fahd extend the most sincer condol to the famili and friend of the victim express hope that their death will onli strengthen the syrian peopl determin to continu with the revolut fahd conclud hi letter by say that our struggl for freedom and justic will continu crimin and those with blood on their hand will not be abl to get away with their crime sourc syrian coalit,syrian coalit mourn rescu worker kill by airstrik on rural aleppo,0,26.125,0,0
mon apr 2016 terrorist attack kill two injur three in aleppo citi on monday number of rocket shell fire by terrorist kill and injur five civilian in aleppo citi sourc at aleppo provinc told sana correspond that terrorist fire number of shell from area west of the citi with the shell land in manyan market in new aleppo area claim two live and injur three peopl the sourc ad that the attack also caus consider materi damag to number of shop and two park car 219,terrorist attack kill two injur three in aleppo citi,0,18.2,0,1
monday 07 novemb 2016 19:02 assad regim escal attack on besieg alwaer district in hom to forc resid out activist in the district of alwaer in hom said that at least civilian were kill and dozen more injur in shell by regim forc on the neighborhood on sunday regim forc shell the besieg district with explos cylind rocket and heavi artilleri target mainli residenti area the hom media center said the assad regim is escal attack on alwaer after twomonth period hiatu follow truce reach between resid of the district and regim forc the syrian coalit said that the assad regim latest escal in alwaer is part of systemat plan to forc resid of alwaer to leav their home and bring about demograph chang in the area activist in alwaer said that the regim shell caus sever build to collaps ad that regim forc encircl the district prevent the evacu of the wound for treatment despit plea by the syrian arab red crescent the activist urg resid of the district not to send their children to school on monday for fear of their safeti and to stay away from the area expos to the regim sniper the syrian coalit earlier stress that the barbar crime death and destruct the assad regim and it alli have been wreak in syria will not succeed in break the will of the syrian peopl it warn of dire consequ as result of the intern commun continu silenc over these crime the coalit ha repeatedli call on the european union the unit state and friend of the syrian peopl to take immedi action in order to stop crime carri out by the assad regim and russia against civilian in syria the coalit warn that mass kill destruct and displac by the assad regim and it alli undermin all chanc of reach polit settlement need to end the suffer of the syrian peopl sourc syrian coalit media offic twitter,assad regim escal attack on besieg alwaer district in hom to forc resid out,0,27.5,0,0
friday 17 june 2016 civilian kill by russian airstrik on aleppo despit 48hour truce the syrian coalit said that russia ha lost it credibl as sponsor of negoti the coalit said that russia prove day after day it can not claim to be guarantor of the polit process in syria as it is directli complicit in the crime and terror perpetr against the syrian peopl the coalit stress that the latest polit develop and the situat on the ground clearli show that everi time russia declar temporari truce in syria it is the first to violat it through airstrik carri out by it forc or those of the assad regim on wednesday russia defens ministri declar 48hour truce in aleppo set to begin on thursday night with the aim of reduc violenc and stabil the situat in the citi russian and regim forc soon violat the truce activist said they record no fewer than 30 beach dure the first 24 hour over 85 civilian were kill in aerial and artilleri bombard by russian and regim forc on the citi of aleppo and it surround town and villag on thursday breach of the 48hour truce record includ 20 by russian forc 13 by regim forc by the pyd militia and by iranianback foreign militia the attack by the russian regim and pyd forc were concentr on the castello road the last suppli rout into the liber part of the citi of aleppo the road wa hit with over 100 missil three civilian two women and man were kill mani civilian vehicl were burn as result of the shell on the road barrel bomb drop by regim helicopt also hit alsabireen mosqu in jisr alhaj district caus huge fire insid the mosqu russian jet bomb the town of anadan khan touman alzorba qibtan aljab kafarnaha and babe in rural aleppo with the internationallyban phosphor sourc syrian coalit twitter,80 civilian kill by russian airstrik on aleppo despit 48hour truce,0,20.1875,0,1
16112014 titl isil claim behead of 18 syrian us aid worker the socal islam state in iraq and the levant terrorist group on sunday claim to have execut peter kassig us aid worker kidnap in syria as warn to the unit state the socal islam state in iraq and the levant terrorist group on sunday claim to have execut peter kassig us aid worker kidnap in syria as warn to the unit state the same video show the gruesom simultan behead of at least 18 men describ as syrian militari personnel the latest in seri of mass execut and other atroc carri out by isil `` thi is peter edward kassig us citizen of your countri '' said blackmilit wear balaclava the same outfit worn by the man who behead two american journalist and two british aid worker in earlier video the man stood over sever head bear resembl to kassig former american soldier who had been allegedli provid medic treatment and aid to those suffer from syria war `` here we are buri the first american crusad in dabiq eagerli wait for the remaind of your armi to arriv '' the milit said dabiq is the site of major 16th centuri battl in what is now northern syria that saw the ottoman defeat the mamluk and begin major expansionist phase of an empir the isil group consid to have been the last caliph in highli choreograph sequenc earlier in the video terrorist march at least 18 prison said to be syrian offic and pilot by wooden box of long militari knive each take one as they pass then forc them to kneel in line and decapit them the terrorist group ha kill hundr of iraqi and syrian tribesmen who oppos it attack religi and ethnic minor sold women as slave execut score of iraqi secur personnel and carri out behead on camera,isil claim behead of 18 syrian us aid worker,2,36.111111111111114,0,1
publish novemb 17 2017 daesh car bomb kill at least 26 peopl and injur 30 other at site where displac famili are locat in eastern syria near the citi of deir elzour syria sana regim news agenc report on friday it said the bomb took place near the aljafra area which is locat south of the citi and is control by the assad regim the britainbas observatori said 12 children were among the victim of the attack on gather at checkpoint run by u.s.back fighter where the terrorist are lose ground to two separ offens aim at oust daesh from syria `` dozen of peopl were wound and the death toll could rise becaus of the number of seriou injuri '' said observatori director rami abdel rahman the displac peopl had been on their way to neighbor hasakeh provinc where camp have been set up to hous them in kurdishcontrol territori abdel rahman said daesh control roughli one quarter of oilrich deir elzour provinc but is battl for surviv on two front one offens against daesh is by the assad regim regim forc back by russian air power while the second is by u.s.back syrian democrat forc which is domin by the pkk terrorist group syrian wing the democrat union parti pyd and it arm wing peopl protect forc ypg daesh terrorist are now corner in part of deir elzour provinc around the border town of albu kamal on the frontier with iraq and mani civilian have been tri to flee the affect area the terrorist group seiz larg area of both syria and iraq in lightn 2014 campaign,20 peopl kill 30 other injur in daesh car bomb in eastern syria,1,34.125,0,1
